GENE	Pre-sortedPrfGL117	Pre-sortedPrfXMG
ANKMY2	7.97715	8.04477
ANKRA2	9.41923	8.16037
ANKRD1	0.0	0.0
ANKRD10	21.7606	17.881
ANKRD11	12.3757	8.9655
ANKRD12	2.46348	2.46592
ANKRD13A	59.7298	67.6414
ANKRD13B	1.45146	1.91613
ANKRD13C	8.35281	9.24731
ANKRD13D	1.87424	1.84529
ANKRD16	8.43742	5.05362
ANKRD17	8.16008	8.92578
ANKRD2	0.0	0.351489
ANKRD22	0.667995	1.3548
ANKRD23	3.55539	2.81098
ANKRD24	0.511228	0.542195
ANKRD26	0.863715	1.23532
ANKRD27	7.43755	10.3972
ANKRD28	5.52834	6.27803
ANKRD29	0.271311	0.299859
ANKRD33	0.0	0.0
ANKRD33B	1.36624	0.976433
ANKRD34A	0.0	0.0
ANKRD34B	0.0	0.0205849
ANKRD34C	0.0106549	0.0
ANKRD35	0.12585	0.117768
ANKRD36	0.0814195	0.128968
ANKRD37	2.34762	5.64342
ANKRD39	4.50767	3.52377
ANKRD40	16.012	16.8259
ANKRD42	0.0309498	0.0
ANKRD44	11.5962	10.3958
ANKRD45	0.00869715	0.0109549
ANKRD46	10.0086	10.2322
ANKRD49	8.31542	8.31442
ANKRD50	2.06822	1.64872
ANKRD52	10.8241	12.2956
ANKRD53	0.104353	0.0666576
ANKRD54	13.6291	19.0515
ANKRD55	3.91536	3.43929
ANKRD6	0.26596	0.199958
ANKRD60	0.0	0.0
ANKRD61	0.160837	0.0755715
ANKRD63	0.0216049	0.0275283
ANKRD66	0.540642	0.310912
ANKRD7	0.0596892	0.0
ANKRD9	1.54235	2.72115
ANKS1A	6.22459	6.62837
ANKS1B	0.0293503	0.0
ANKS3	10.0839	8.58007
ANKS4B	0.0	0.0
ANKS6	0.0594378	0.0108802
ANKZF1	11.3142	8.50829
ANLN	3.39975	8.468
ANO1	0.0118722	0.0151169
ANO10	8.30599	9.42651
ANO2	0.0	0.0
ANO3	0.0	0.0133949
ANO4	0.0	0.0
ANO5	0.0	0.0
ANO6	11.975	8.24246
ANO7	0.096115	0.0917814
ANO8	1.93926	2.44235
ANO9	0.00950101	0.0361279
ANP32A	73.0037	97.8876
ANP32B	181.229	269.506
ANP32E	50.1103	70.4708
ANPEP	9.67681	6.86612
ANTXR1	0.0781028	0.160938
ANTXR2	5.49206	4.40457
ANTXRL	0.0	0.0
ANXA1	110.653	124.391
ANXA10	0.0	0.0
ANXA11	58.3103	50.2681
ANXA13	0.0215129	0.0
ANXA2	198.933	284.717
ANXA3	6.89698	20.0814
ANXA4	26.2182	18.6864
ANXA5	57.444	53.3807
ANXA6	124.031	137.144
ANXA7	31.5461	39.0586
ANXA8	0.152548	0.189359
ANXA9	5.10426	4.8322
AOAH	16.3008	5.18923
AOC1	0.0	0.0268377
AOC2	2.64846	2.73113
AOC3	0.0408447	0.0522714
AOX1	0.0	0.0312589
AP1AR	12.5582	14.3533
AP1B1	22.1182	29.6556
AP1G1	11.2065	11.7322
AP1G2	20.2292	22.5657
AP1M1	51.8559	54.66
AP1M2	1.27882	1.09404
AP1S1	44.8389	50.3671
AP1S2	5.2397	4.32785
AP1S3	8.13595	9.54053
AP2A1	28.682	34.9844
AP2A2	15.8801	22.0733
AP2B1	24.3446	33.1166
AP2M1	108.241	142.822
AP2S1	122.803	140.684
AP3B1	18.0984	23.0965
AP3B2	0.00718673	0.0
AP3D1	21.6083	22.975
AP3M1	14.1406	15.3878
AP3M2	7.66704	4.29749
AP3S1	27.2133	36.76
AP3S2	6.835	6.50028
AP4B1	18.4774	12.5579
AP4E1	2.75213	2.94138
AP4M1	7.26065	7.58826
AP4S1	14.2093	12.2635
AP5B1	5.03748	6.16495
AP5M1	3.89713	5.2374
AP5S1	6.55154	6.98538
AP5Z1	6.42072	7.25265
APAF1	8.85749	11.0364
APBA1	1.95178	0.965019
APBA2	0.0147953	0.0190338
APBA3	9.32379	10.9304
APBB1	0.480613	0.590747
APBB1IP	40.1325	41.3134
APBB2	0.0722814	0.127118
APBB3	5.97975	4.90495
APC	2.73553	2.11439
APC2	0.0273111	0.0480536
APCDD1	1.21259	0.71988
APCS	0.0325224	0.0819037
APEH	27.8665	47.5166
APEX1	9.46289	10.8361
APEX2	3.97744	7.00879
APH1A	39.5112	32.1767
APH1B	0.489014	0.47486
API5	32.5094	35.9205
APIP	12.3618	18.366
CENPS	9.18159	15.9037
APLF	2.07539	4.52998
APLN	0.174889	0.0783532
APLNR	0.0466199	0.343898
APLP1	1.04411	1.30905
APLP2	12.0887	25.023
APMAP	30.2638	23.2282
APOA1	0.0	0.0
NAXE	33.8911	33.9465
APOA2	2.42481	1.78705
APOA4	0.0	0.0
APOA5	0.0	0.0
APOB	0.0	0.0
APOBEC1	40.4757	18.2628
APOBEC2	4.83397	8.71146
APOBEC3B	107.101	118.231
APOBEC4	0.0	0.0
APOBR	11.4979	9.88876
APOC1	7.11308	4.31834
APOC2	11.7463	3.15533
APOC3	0.0	0.0
APOC4	0.0	0.0955253
APOD	0.0863632	0.260488
APOE	383.98	100.939
APOF	0.275769	0.328703
APOH	0.0	0.0331907
APOL6	0.0237221	0.014869
APOL2	2.1013	10.7786
APOLD1	0.301185	0.52774
APOM	0.235482	0.302758
APOO	8.68533	10.5022
APOOL	18.5088	16.24
APOPT1	23.9593	19.5667
APP	47.3104	30.5542
APPBP2	8.53189	10.4958
APPL1	4.16466	4.42372
APPL2	6.82107	4.05239
APRT	106.603	124.901
APTX	2.73437	2.26798
AQP1	11.3817	102.584
AQP11	0.278153	1.11437
AQP12B	0.0	0.0
AQP2	0.0	0.0
AQP3	0.513318	0.556213
AQP4	0.0	0.0
AQP5	0.0	0.0
AQP6	0.0	0.0
AQP7	0.0941087	0.0856053
AQP8	0.0	0.0
AQP9	1.61882	5.80608
AQR	14.6221	18.627
AR	0.119374	0.1653
ARAF	33.898	31.6229
ARAP1	27.2613	23.2783
ARAP2	6.01261	4.84022
ARAP3	2.53895	5.22737
ARC	0.409847	0.725073
ARCN1	56.4815	61.7026
AREG	0.201113	0.22697
AREL1	18.1324	17.2135
ARF1	200.398	206.554
ARF3	45.0147	43.9575
ARF4	64.9171	75.1669
ARF5	113.791	141.397
ARF6	57.7718	59.804
ARFGAP1	19.9677	18.8546
ARFGAP2	27.3351	28.8968
ARFGAP3	13.5901	13.3629
ARFGEF1	15.5446	12.5783
ARFGEF2	6.75998	5.98082
ARFIP1	8.50377	8.22753
ARFIP2	11.355	11.8474
ARFRP1	12.5487	12.4209
ARG1	3.49073	10.7939
ARG2	2.26668	2.83307
ARGLU1	36.2952	38.4879
ARHGAP1	30.2733	30.525
ARHGAP10	2.7054	3.96277
ARHGAP11A	10.4323	13.0127
ARHGAP12	3.50656	2.52837
ARHGAP15	39.5351	22.2691
ARHGAP17	23.1203	17.3058
ARHGAP18	3.89585	5.44518
ARHGAP19	8.62535	14.8174
ARHGAP20	0.00467172	0.0233836
ARHGAP21	2.26107	2.83598
ARHGAP22	0.905261	1.44483
ARHGAP23	1.9222	6.04234
ARHGAP24	1.59763	1.27322
ARHGAP25	21.1129	15.4655
ARHGAP26	4.54855	4.01954
ARHGAP27	24.4247	17.8908
ARHGAP28	0.113074	0.085464
ARHGAP29	0.0885462	0.190461
ARHGAP30	65.3426	55.0551
ARHGAP31	2.21631	2.63855
ARHGAP32	0.090202	0.0605402
ARHGAP33	3.04841	3.28345
ARHGAP36	0.06862	0.261304
ARHGAP39	1.81178	2.59432
ARHGAP4	36.5121	37.8651
ARHGAP40	0.0	0.0171055
ARHGAP42	0.0176076	0.0
ARHGAP44	0.0227504	0.00963597
ARHGAP5	0.509732	0.291024
ARHGAP6	0.841801	1.00334
ARHGAP8	0.256511	0.277486
ARHGAP9	86.0765	75.4035
ARHGDIA	240.203	251.217
ARHGDIB	560.384	645.204
ARHGDIG	0.51857	0.559023
ARHGEF1	148.869	122.425
ARHGEF10	1.97939	0.822813
ARHGEF10L	3.83307	2.81172
ARHGEF11	3.01605	2.40346
ARHGEF12	2.28412	3.60748
ARHGEF15	0.0139624	0.106367
ARHGEF16	0.0850629	0.0410787
ARHGEF17	0.00853047	0.0217787
ARHGEF18	21.7092	13.0159
ARHGEF19	0.0495587	0.0512409
ARHGEF2	27.3573	26.7141
ARHGEF25	1.19913	2.33262
ARHGEF26	0.0539661	0.022746
ARHGEF28	0.00433229	0.0109917
ARHGEF3	24.0049	17.4991
ARHGEF33	0.0	0.0
ARHGEF37	2.43065	0.887012
ARHGEF38	0.0	0.0
ARHGEF39	5.46743	10.285
ARHGEF4	2.42106	1.57076
ARHGEF40	0.382298	1.50312
ARHGEF5	0.344514	0.189166
ARHGEF6	20.9879	19.2159
ARHGEF7	12.9377	10.2213
ARHGEF9	0.353164	0.520062
ARID1A	20.2543	19.2504
ARID1B	4.74561	3.6901
ARID2	4.57489	4.85805
ARID3A	13.4765	12.4428
ARID3B	8.17052	7.73915
ARID3C	0.0179897	0.0
ARID4A	6.74172	6.15121
ARID4B	4.60829	3.13657
ARID5A	12.4936	10.1081
ARID5B	2.60783	1.40026
ARIH1	13.7769	15.0508
ARIH2	17.5177	13.6444
ARL1	51.152	48.2711
ARL10	3.20532	2.75341
ARL11	9.6602	6.18131
ARL13A	0.0	0.0
ARL13B	1.51611	1.62259
ARL14	0.026349	0.0
ARL14EP	6.30231	6.70119
ARL14EPL	0.0	0.0
ARL15	2.2648	2.08601
ARL16	4.29259	4.36784
ARL2	14.3218	14.4277
ARL2BP	33.6275	25.4465
ARL3	12.2818	17.1212
ARL4A	4.66075	9.3142
ARL4C	8.5451	8.47525
ARL4D	3.10076	3.9617
ARL5A	20.3276	15.9253
ARL5B	0.59745	0.709959
ARL5C	21.1493	11.9071
ARL6	2.32267	2.36752
ARL6IP1	125.356	194.123
ARL6IP4	49.4655	48.7123
ARL6IP5	96.2815	90.2701
ARL6IP6	6.09952	8.67685
ARL8A	28.0463	22.608
ARL8B	22.5502	28.3276
ARL9	0.114499	0.290947
ARMC1	10.4591	16.0926
ARMC10	23.0583	21.7681
ARMC12	0.12891	0.0
ARMC2	0.0689285	0.110687
ARMC3	0.979815	0.742826
ARMC4	0.0078003	0.0
ARMC5	11.0561	9.00924
ARMC6	3.63259	5.65149
ARMC7	13.2748	10.604
ARMC8	7.75056	6.80609
ARMC9	0.982194	1.8778
ARMCX1	0.0912475	0.302096
ARMCX2	3.14731	2.98337
ARMCX3	5.18599	5.89439
ARMCX4	0.213856	0.342033
ARMCX5	3.50025	1.72201
ARMCX6	1.13554	0.76655
ARNT	11.0719	10.2297
ARNT2	0.0386216	0.06717
ARNTL	4.73741	4.07538
ARNTL2	0.0	0.0
ARPC1A	59.8293	58.9494
ARPC1B	343.41	301.928
ARPC2	347.094	312.221
ARPC3	292.939	336.058
ARPC4	107.228	116.691
ARPC5	171.183	178.504
ARPC5L	81.967	66.8805
ARPP19	17.1784	18.7913
ARPP21	0.230211	0.0921852
ARR3	0.0	0.0
ARRB1	6.85512	17.364
ARRB2	62.505	65.0887
ARRDC1	44.413	35.3174
ARRDC2	7.56602	6.57013
ARRDC3	6.18996	5.02698
ARRDC4	7.32578	3.4696
ARRDC5	0.0	0.0
ARSA	5.40453	4.93783
ARSB	22.2638	25.0589
ARSG	2.45811	1.97639
ARSI	0.110457	0.0240167
ARSJ	0.0	0.0
ARSK	2.16074	2.01106
ART1	0.0	0.0
ART3	2.51203	3.35944
ART4	0.712906	5.00536
ART5	0.325357	0.0924984
ARTN	0.0	0.517629
ARV1	2.69025	2.97178
ARVCF	0.494712	0.976096
ARX	0.0	0.0204487
AS3MT	5.69266	5.86128
ASAH1	59.3557	32.0336
ASAH2	0.723319	0.775592
ASAP1	16.4931	17.1618
ASAP2	0.377478	0.525823
ASAP3	0.0869455	0.0792647
ASB1	3.67962	10.0147
ASB10	0.0	0.0
ASB11	0.167695	0.106327
ASB12	0.0	0.0
ASB13	7.67379	5.48269
ASB14	0.0166887	0.0420252
ASB15	0.0	0.0
ASB16	0.0	0.179181
ASB17	0.0612874	0.498872
ASB18	0.0	0.0
ASB2	10.1235	9.94818
ASB3	4.45672	4.66865
ASB4	0.029443	0.0373358
ASB5	0.417189	0.231646
ASB6	18.7634	17.5918
ASB7	2.14779	2.15282
ASB8	17.3841	14.2909
ASB9	0.0	0.0
ASCC1	16.1723	14.6088
ASCC2	12.2414	13.9902
ASCC3	5.86392	7.53191
ASCL1	0.0	0.0
ASCL2	0.390654	0.143673
ASCL3	0.146265	0.0627217
ASCL4	0.0355587	0.0
ASCL5	0.0	0.0
ASF1A	10.1514	12.8168
ASF1B	29.3682	58.0352
ASGR1	0.0	0.0
ASGR2	0.284639	0.195947
ASH1L	3.45152	2.12616
ASH2L	14.2673	18.9612
ASIC1	0.308981	0.322235
ASIC2	0.0	0.0
ASIC3	0.143089	0.123734
ASIC4	0.0	0.0143392
ASIC5	0.0374234	0.0
ASL	15.8271	13.1395
ASMT	0.0	0.0
ASNA1	43.4178	51.5576
ASNS	19.3437	35.6613
ASNSD1	29.2742	35.2847
ASPA	0.276691	0.464199
ASPDH	0.0	0.0
ASPG	0.0	0.0
ASPH	1.42762	2.44985
ASPHD1	0.0	0.0
ASPHD2	0.0444834	0.0
ASPM	2.7433	4.8569
ASPN	0.0148592	0.0185565
ASPRV1	43.2578	19.7555
ASPSCR1	30.7752	26.0172
ASRGL1	12.416	13.7855
ASS1	25.2252	25.4246
ASTE1	3.74933	2.79892
ASTL	0.102991	0.0810524
ASTN1	0.0	0.0
ASTN2	0.00628121	0.0159693
ASXL1	18.3743	15.4868
ASXL2	3.6281	3.74407
ASXL3	0.0	0.0
ASZ1	0.0	0.0
ATAD1	24.1891	24.2589
ATAD2	6.54655	13.8793
ATAD2B	2.97282	3.40236
ATAD3A	16.7069	20.5199
ATAD5	2.56438	3.61412
ATAT1	7.55138	8.98174
ATCAY	1.11653	1.38945
ATE1	5.02474	5.63156
ATF1	23.0967	27.5575
ATF2	8.24613	8.67936
ATF3	5.80533	3.26746
ATF4	145.716	157.49
ATF5	11.3638	11.3327
ATF6	17.9999	14.893
ATF6B	44.2191	47.239
ATF7	1.4765	1.14673
ATF7IP	12.5496	12.9016
ATF7IP2	0.275473	0.147728
ATG10	4.7374	3.31622
ATG12	11.6854	12.8261
ATG13	16.387	13.4288
ATG14	3.51875	2.68881
ATG16L1	10.9978	9.48377
ATG16L2	9.68395	12.8915
ATG2A	9.56705	7.90006
ATG2B	3.69251	4.33172
ATG3	26.7777	30.8082
ATG4A	8.15552	10.0724
ATG4B	13.5418	16.0589
ATG4C	1.64949	1.65511
ATG4D	20.0162	25.2411
ATG5	16.9823	17.5088
ATG7	11.3735	10.5082
ATG9A	15.2333	12.7694
ATG9B	0.438752	0.625905
ATIC	33.3371	52.4629
ATL1	0.391157	0.3745
ATL2	11.2422	13.8479
ATL3	8.55377	9.61113
ATM	3.32891	3.19535
ATMIN	9.33454	7.74376
ATN1	6.45789	7.03138
ATOH1	0.0	0.0
ATOH7	0.0	0.0
ATOH8	0.970109	1.97644
ATOX1	193.902	165.356
ATP10A	4.39832	8.97755
ATP10B	0.0	0.0
ATP10D	4.64568	2.43879
ATP11A	4.37488	5.58591
ATP11B	21.0181	20.3882
ATP11C	2.12875	2.22745
ATP12A	0.0	0.0
ATP13A1	38.9326	33.2925
ATP13A2	42.0027	19.8798
ATP13A3	9.39314	11.5548
ATP13A4	0.0139398	0.0
ATP13A5	0.0	0.0
ATP1A1	102.105	108.631
ATP1A2	0.0218741	0.105097
ATP1A3	15.3149	9.52181
ATP1A4	0.0	0.0
ATP1B1	3.6842	2.6325
ATP1B2	4.52723	16.3303
ATP1B3	227.151	123.649
ATP1B4	0.0	0.0
ATP2A1	0.108426	0.17174
ATP2A2	46.6213	58.4191
ATP2A3	67.6142	62.2918
ATP2B1	8.46761	6.65649
ATP2B2	0.118074	0.181867
ATP2B3	0.0	0.0
ATP2B4	2.90033	8.33835
ATP2C1	9.99409	11.3283
ATP2C2	0.00923003	0.0237736
ATP4A	0.0375966	0.206067
ATP4B	0.0	0.0
ATP5A1	343.134	383.897
ATP5B	485.518	620.399
ATP5C1	189.105	203.134
ATP5D	185.241	207.711
ATP5E	359.201	397.823
ATP5F1	132.18	162.547
ATP5G1	157.978	204.061
ATP5G2	426.995	451.104
ATP5G3	355.305	406.847
ATP5H	269.122	320.294
ATP5J	162.29	197.842
ATP5J2	304.97	374.569
ATP5L	297.828	312.818
ATP5O	235.745	277.328
ATP5S	2.35331	2.3626
ATP5SL	15.7077	9.5234
ATP6AP1	72.9961	74.2199
ATP6AP1L	0.0	0.0
ATP6AP2	36.2091	32.2421
ATP6V0A1	13.2651	18.0825
ATP6V0A2	17.8651	23.142
ATP6V0A4	0.0	0.0233436
ATP6V0B	96.5529	95.2027
ATP6V0C	367.083	315.933
ATP6V0D1	62.4839	67.666
ATP6V0D2	0.091065	0.413651
ATP6V0E1	135.401	143.649
ATP6V0E2	0.0356542	0.0452747
ATP6V1A	17.1729	19.7755
ATP6V1B1	0.0310543	0.040327
ATP6V1B2	70.9102	59.8706
ATP6V1C1	24.172	27.9498
ATP6V1C2	0.0901123	0.0917743
ATP6V1D	39.4998	45.5128
ATP6V1E1	76.4739	77.618
ATP6V1E2	0.0307082	0.0
ATP6V1F	151.861	150.344
ATP6V1G1	74.871	68.6294
ATP6V1G2	2.31887	2.0534
ATP6V1G3	0.0718513	0.0665406
ATP6V1H	24.1887	22.9311
ATP7A	1.39746	1.07758
ATP7B	0.360092	1.24721
ATP8A1	7.28222	6.63629
ATP8A2	0.108385	0.0787842
ATP8B1	0.0147166	0.0371295
ATP8B2	21.5432	19.6745
ATP8B3	0.0125837	0.016154
ATP8B4	12.4765	18.7182
ATP9A	3.94737	2.61021
ATP9B	10.3347	7.83698
ATPAF1	5.96114	5.89017
ATPAF2	12.6097	14.3547
ATPIF1	157.883	293.177
ATR	3.73767	3.87467
ATRAID	41.6123	28.3495
ATRIP	7.41311	6.11096
ATRN	2.812	2.86753
ATRNL1	1.07693	1.54979
ATRX	5.27843	5.05971
ATXN1	4.1228	3.98547
ATXN10	39.0677	37.9644
ATXN1L	4.74355	3.47617
ATXN2	3.34973	4.34586
ATXN2L	45.985	46.4806
ATXN3	3.79838	4.34462
ATXN7	4.10595	2.9696
ATXN7L1	4.2466	5.85272
ATXN7L2	3.22303	2.88991
ATXN7L3	25.5327	26.3765
ATXN7L3B	16.2848	18.3596
C11orf57	7.03931	5.55321
C16orf89	0.247498	1.2758
C1orf50	1.22554	2.3792
KIAA0319L	8.54768	9.47243
AUH	12.0774	11.7004
AUP1	130.559	124.507
AURKA	20.1436	38.9347
AURKAIP1	56.1421	66.7042
AURKB	34.5123	53.8417
AURKC	0.123522	0.0636684
AUTS2	0.0193817	0.0427944
AVEN	13.8876	22.7667
AVIL	0.211492	0.0766933
AVL9	3.88463	3.03624
AVP	0.0	0.0
AVPI1	4.53321	5.99225
AVPR1A	0.0	0.0173462
AVPR1B	0.00685852	0.0
AVPR2	0.482191	0.123952
C7orf25	3.43073	4.27721
C5orf51	7.60269	4.90537
KIAA1328	1.30443	0.995925
AWAT1	0.0218181	0.0276095
AWAT2	0.206943	0.443068
AXIN1	20.9153	17.2788
AXIN2	0.661411	0.848225
AXL	21.4727	16.001
AZGP1	0.0	0.0
AZI2	14.1318	17.4394
AZIN1	16.7027	33.0138
C11orf74	0.690509	1.00817
C5orf24	7.07041	7.91501
B2M	4548.94	3687.54
B3GALNT1	0.650994	0.332092
B3GALNT2	5.03932	9.84389
B3GALT1	0.00644217	0.015992
B3GALT2	0.0	0.0
B3GALT4	9.1196	7.69981
B3GALT5	0.254083	0.152182
B3GALT6	1.81047	2.21292
B3GAT1	0.0	0.0
B3GAT2	4.74381	6.2011
B3GAT3	28.1869	32.815
B3GNT2	26.8098	27.5651
B3GNT3	1.77773	2.05768
B3GNT4	0.408426	0.463276
B3GNT5	8.15372	3.48912
B3GNT6	0.0839016	0.042922
B3GNT7	0.435093	0.936137
B3GNT8	6.47393	4.71855
B3GNT9	6.44949	5.09724
B3GNTL1	3.30692	2.29864
B4GALNT1	169.685	162.728
B4GALNT2	0.195537	0.152581
B4GALNT3	0.0	0.0113519
B4GALNT4	0.808352	0.887708
B4GALT1	30.27	27.4631
B4GALT2	0.300958	0.379288
B4GALT3	14.9423	14.8274
B4GALT4	1.8913	2.0533
B4GALT5	18.3126	33.4441
B4GALT6	1.68152	3.06225
B4GALT7	8.52589	7.75903
B9D1	1.24171	1.49686
B9D2	18.2088	16.9733
BAALC	0.0	0.00985191
BAAT	0.0157438	0.0398688
BABAM1	40.7699	46.205
BACE1	1.49372	1.86525
BACE2	0.225898	1.00739
BACH1	5.89874	4.52702
BACH2	3.57733	1.3728
BAD	19.6815	19.714
BAG1	66.7014	90.4097
BAG2	2.47685	6.17701
BAG3	6.43414	6.94029
BAG4	3.08953	3.38794
BAG5	9.90795	10.5878
BAG6	45.3316	44.3472
BAHCC1	0.128951	0.421312
BAHD1	8.68276	8.12725
BAIAP2	5.30392	5.10425
BAIAP2L1	0.105568	0.0722591
BAIAP2L2	0.11577	0.0
BAIAP3	8.04292	8.1158
BAK1	64.1728	69.3857
BAMBI	0.648509	0.268087
BANF1	129.063	173.628
BANF2	0.0	0.0
BANK1	21.9358	14.5561
BANP	2.66204	4.37034
BAP1	18.7474	19.7688
BARD1	4.03147	6.90138
BARHL1	0.0	0.0143173
BARHL2	0.012839	0.0
BARX1	0.0	0.0
BARX2	0.201322	0.0
BASP1	8.18847	9.25255
BATF	56.7865	98.641
BATF2	19.6377	8.13777
BATF3	9.62806	10.8749
BAX	85.273	93.5935
BAZ1A	17.9755	22.6162
BAZ1B	20.8882	29.8252
BAZ2A	19.3514	12.6063
BAZ2B	3.34114	2.48087
BBC3	5.9695	2.91208
BBIP1	7.73491	10.6969
BBOX1	0.0	0.0
BBS1	0.142677	0.24559
BBS10	0.559882	0.611497
BBS12	2.00036	2.14883
BBS2	2.85196	1.7369
BBS4	1.67089	1.6183
BBS5	0.955235	0.641501
BBS7	0.423534	0.488918
BBS9	3.35091	2.58363
BBX	3.34796	2.22643
C1orf27	9.9532	8.24728
C16orf91	6.26113	6.66791
C6orf89	38.4029	33.3862
C6orf62	66.9028	69.3432
C9orf78	26.3339	30.6596
C3orf52	0.0	0.0187101
C16orf58	6.64633	8.20417
C17orf62	43.6483	39.3365
C14orf79	0.409032	0.242502
C19orf54	2.08237	1.77543
C2orf71	0.0	0.0
C1orf54	24.3811	13.428
C9orf142	15.7645	11.8195
C16orf52	1.82424	1.68993
C17orf53	4.2499	8.5752
C18orf32	44.3584	56.1251
C7orf43	22.6531	28.5537
C12orf66	3.5215	2.45837
C3orf84	0.0	0.0
C12orf60	0.106275	0.263394
C11orf16	0.0	0.0203939
C15orf41	3.35844	3.85564
C1orf112	4.38869	6.00646
BCAM	0.181634	0.47257
BCAN	0.0	0.0
BCAP29	18.7503	18.9633
BCAP31	78.9253	95.7198
BCAR1	0.0462956	0.392342
BCAR3	7.75893	7.08159
BCAS1	0.201049	0.386466
BCAS2	35.4549	48.6207
BCAS3	7.00249	6.36767
BCAT1	1.87952	3.07779
BCAT2	25.999	29.5759
BCCIP	34.5962	46.8349
BCDIN3D	5.07205	4.89324
BCHE	0.0054841	0.0
BCKDHA	31.215	17.7992
BCKDHB	6.85591	5.58636
BCKDK	23.7957	25.3277
BCL10	28.8633	27.6005
BCL11A	9.65925	12.9388
BCL11B	3.22546	3.85818
BCL2	6.17685	4.25928
BCL2A1	10.7523	14.506
BCL2L1	14.8221	37.7296
BCL2L10	0.0	0.0
BCL2L11	17.7421	18.3568
BCL2L12	11.7835	17.8515
BCL2L13	7.52366	11.4509
BCL2L14	2.24541	1.38744
BCL2L15	0.486351	0.801767
BCL2L2	3.70857	3.36135
BCL3	34.6651	34.7666
BCL6	7.13609	5.42893
BCL6B	0.0589954	0.411996
BCL7A	6.05355	5.34481
BCL7B	20.303	17.4189
BCL7C	19.6766	19.886
BCL9	2.99772	1.94215
BCL9L	3.74604	2.916
BCLAF1	23.2826	23.9035
BCO2	0.563139	0.93562
BCOR	8.2775	8.65171
BCORL1	0.375802	1.18431
BCR	2.59979	3.82664
BCS1L	5.23724	8.15859
BDH1	3.84244	5.71068
BDH2	0.0286877	0.0
BDKRB1	0.111273	0.0712949
BDKRB2	0.0	0.0
BDNF	0.0	0.0
BDP1	2.0596	2.25655
BEAN1	0.00982842	0.0124599
BECN1	44.9098	55.2181
BEGAIN	1.17379	0.204281
BEND3	1.59403	2.06194
BEND4	0.582863	1.30103
BEND5	8.8148	4.29927
BEND6	0.288472	0.186289
BEND7	0.0162347	0.0412522
BEST1	0.177516	0.074708
BEST2	0.0	0.0256153
BEST3	0.0	0.0
BET1	12.9349	17.4212
BET1L	17.8715	15.6159
BEX1	0.0680665	0.216747
BEX2	0.10441	0.313482
BEX4	2.06535	9.97954
BFAR	14.0238	15.5273
BFSP1	0.0512913	0.229861
BFSP2	3.6219	2.0963
BGLAP	0.110579	0.140748
BGN	0.413125	1.09411
BHLHA15	14.7344	14.9623
BHLHA9	0.0	0.0
BHLHB9	3.8958	4.37397
BHLHE22	0.0	0.0
BHLHE23	0.0	0.0
BHLHE40	23.2005	46.6582
BHLHE41	3.86197	3.33633
BHMT	0.0	0.0
BHMT2	0.0	0.0
BICC1	0.0	0.0
BICD1	0.123546	0.153312
BICD2	5.64026	8.09424
BID	27.0496	25.5068
BIK	0.537433	0.748598
BIN1	26.5293	24.4882
BIN2	72.2662	84.1702
BIN3	40.698	28.95
BIRC2	17.8384	16.4058
BIRC3	40.5393	23.1204
BIRC5	72.0724	150.763
BIRC6	6.73518	6.63964
BIRC7	0.0	0.0
BIVM	1.77286	1.73777
BLCAP	7.65298	6.5782
BLK	32.143	13.5771
BLM	4.46946	7.61039
BLMH	25.5845	34.3566
BLNK	71.2358	58.2833
BLOC1S1	59.9393	45.1994
BLOC1S2	35.5561	36.3578
BLOC1S3	8.7775	8.3401
BLOC1S4	11.2044	10.7934
BLOC1S5	4.62125	6.36152
BLOC1S6	9.02807	8.66454
BLVRA	32.3199	33.9622
BLVRB	97.8093	153.2
BLZF1	3.39942	4.13207
BMF	7.38664	2.29107
BMI1	10.8804	7.42774
BMP1	0.293358	1.08794
BMP10	0.0210771	0.0
BMP15	0.0	0.0
BMP2	0.0401699	0.205763
BMP2K	5.94992	5.5639
BMP3	0.0	0.0
BMP4	0.0	0.0
BMP5	0.0	0.0
BMP6	0.0718067	0.111504
BMP7	0.473906	0.558479
BMP8A	0.10272	0.189657
BMP8B	0.0324278	0.0823637
BMPER	0.0	0.0218856
BMPR1A	0.314279	0.37919
BMPR1B	0.0	0.0
BMPR2	0.630922	0.5578
BMS1	13.8633	17.1502
BMX	0.841203	0.956091
BNC1	0.0	0.0
BNC2	0.0	0.0
BNIP1	19.3942	18.5318
BNIP2	13.3549	13.412
BNIP3	4.89301	4.44612
BNIP3L	25.2727	34.6485
BNIPL	0.0	0.0207887
BOC	0.0382953	0.0733979
BOD1	8.06356	7.11304
BOD1L1	3.32009	3.47195
BOK	0.0759585	0.393647
BOLA1	12.7992	11.717
BOLA2	121.98	145.637
BOLA3	41.8168	59.3102
BOLL	0.03581	0.0450265
BOP1	28.5738	32.9097
BORA	8.22981	11.5509
BPGM	22.9926	81.1375
BPHL	6.8019	7.54768
BPI	0.0	0.021935
BPIFA1	0.0	0.0
BPIFA2	0.0	0.0483403
BPIFA3	0.0	0.0
BPIFB1	0.0	0.0
BPIFB2	0.0	0.0
BPIFB3	0.0	0.0
BPIFB4	0.066308	0.0
BPIFB6	0.0	0.0
BPIFC	0.0413195	0.0176006
BPNT1	7.98681	8.12206
BPTF	6.4596	5.21085
